id,conversationid,actor,conversant,dialoguetext,sequence,conditionstring,userscript,isgroup,hascheck,hasalts
37,1317,387,3,"""Cuno... I had this..."" (Shake your head) ""Fucking dream...""",0,,,0,0,0
38,1317,18,3,"""Yeah, Cuno saw that. A nightmare about bitches.""",0,,,0,0,0
39,1317,387,3,"""How did you know?""",0,"Variable[""village.cuno_wakeup_said_fine""] == false",,0,0,0
40,1317,387,3,Just grunt in pain.,0,,,0,0,0
41,1317,0,0,0,0,,,1,0,0
42,1317,18,3,"""Sure, sure. That's why you mumbled about bitches. Real fine.""",0,,,0,0,0
43,1317,18,3,"""Cuno knows that shit. All the worst dreams are about bitches -- you wouldn't *believe* the shit Cuno sees about C...""",0,,,0,0,0
44,1317,18,3,"""Right. Pig takes it like a man. Good for you. Bitches always tryna' damage you with *psi* weapons. *Psi* style -- you wouldn't *believe* the shit Cuno sees about C...""",0,,,0,0,0
45,1317,387,3,"""I'm fine, really."" (Try to cover up the blood seeping out with your hands.) ""I'm super mega fine.""",0,,"SetVariableValue(""village.cuno_wakeup_said_fine"", true) --[[ Variable[ ]]",0,0,1
46,1317,0,0,0,0,,,1,0,0
47,1317,18,3,"""Now let's get this shit back on the road, yo. Just make sure you don't die."" He glances at your blood-covered hands. ""Cuno's no fucking mortician.""",0,,"FinishTask(""TASK.rest_in_the_flak_tower_done"")--[[ Variable[ ]]",0,0,0
48,1317,400,3,"However bad it is, pig, we go on, deputy Cuno thinks. We detect. There's nothing more.",0,,,0,0,0
49,1317,18,3,0,Continue(),,,1,0,0
50,1317,18,3,0,Continue(),IsCunoInParty(),,1,0,0
51,1317,18,3,0,Continue(),(IsCunoInParty()) == false,,1,0,0
52,1317,397,3,"Harry... I know there's not much to say -- but if nothing else, just remember that you've made it this far. And it's just a bit farther now. Let's finish this.",0,,,0,0,0
53,1317,406,3,"Get the fuck out of here. Fuck this place, fuck this world, fuck this life, fuck this body -- just fucking go.",0,,,0,0,0
54,1317,409,3,The sheets are stained red. Your blood's been running again. Keep it together. Just get out of here and finish this fucking thing.,0,,,0,0,0
55,1317,396,3,"Your surroundings are undisturbed. While you slept, you were alone. Now that you're awake -- you're still alone.",0,,"FinishTask(""TASK.rest_in_the_flak_tower_done"")--[[ Variable[ ]]",0,0,0
56,1317,387,3,"""So I talked in my sleep?""",0,"Variable[""village.cuno_wakeup_said_fine""]",,0,0,0
57,1317,18,3,"""Yeah. No biggie, don't shit yourself. All the worst dreams are about bitches -- you wouldn't *believe* the shit Cuno sees about C...""",0,,,0,0,0
58,1317,395,3,"It's not good, this C in his dreams.",0,,,0,0,0
59,1317,387,3,"(Swallow the blood and conclude.) ""Let's investigate that gigantic insect. That's the next step in the *task chain*.""",0,"Variable[""TASK.inspect_the_phasmid""] == true  and  Variable[""TASK.inspect_the_phasmid_done""] == false",,0,0,0
60,1317,387,3,"(Swallow the blood and conclude.) ""Let's talk to our perp again. That's the next step in the *task chain*.""",0,"Variable[""TASK.inspect_the_phasmid_done""] == true  and  Variable[""TASK.return_to_mainland""] == false",,0,0,0
61,1317,387,3,"(Swallow the blood and conclude.) ""Let's get our perp to confess to the murder. That's the next step in the *task chain*.""",0,"Variable[""TASK.extract_a_confession""] == true  and  Variable[""TASK.extract_a_confession_done""] == false  and  Variable[""TASK.inspect_the_phasmid""] == false",,0,0,0
62,1317,387,3,"(Swallow the blood and conclude.) ""Let's get that motive out of our perp. That's the next step in the *task chain*.""",0,"Variable[""TASK.extract_a_motive""] == true  and  Variable[""TASK.extract_a_motive_done""] == false  and  Variable[""TASK.inspect_the_phasmid""] == false",,0,0,0
63,1317,387,3,"(Swallow the blood and conclude.) ""Let's arrest the perp. That's the next step in the *task chain*.""",0,"Variable[""TASK.extract_a_motive_done""] == true  and  Variable[""TASK.inspect_the_phasmid""] == false",,0,0,0
64,1317,387,3,Just spit out the blood and get back to work. You're bad ass like that.,0,,,0,0,0
0,1318,0,0,0,Continue(),,,0,0,0
1,1318,0,0,0,Continue(),,,1,0,0
2,1318,360,0,"This passport, issued by the Sovereign Republic of Oranje -- is issued to a black haired woman called Katarzine Alasije.",0,,,0,0,0
3,1318,0,0,0,0,,"SetVariableValue(""seafort.passport_main_hub_reached"", true) --[[ Variable[ ]]",1,0,0
4,1318,387,0,[Put the passport away.],0,,,0,0,0
5,1318,387,0,"""What was this doing in the phasmid's nest?""",0,,,0,0,0
6,1318,3,0,"""Maybe our man, Mr. Dros, took it from Klaasje's -- or whatever her name was -- hiding place? Or...""",0,,,0,0,0
7,1318,387,0,"""It says -- Katarzine Alasije.""",0,,"SetVariableValue(""inventory.passport_real_name_can_ask"", true) --[[ Variable[ ]]",0,0,0
8,1318,3,0,"He opens his notes. ""She said it would be for *Annouk Meijer-Smit*. Annouk -- Meijer -- Smit.""",0,,,0,0,0
9,1318,3,0,"""Perhaps... But that still doesn't explain how it got into the nest.""",0,,,0,0,0
10,1318,0,0,0,0,,,1,0,0
11,1318,387,0,"""Perhaps -- for some blackmailing plan?""",0,,,0,0,0
12,1318,387,0,"""I think the *phasmid* took it.""",0,,,0,0,0
13,1318,387,0,"""The phasmid took it -- and I *sensed* it do so. I saw something open up the buoy with spindly legs."" (Point to your head.)",0,,,0,0,0
14,1318,3,0,"""Like a magpie?"" He looks around. ""What a coincidence. Then it would also have *collected* the other objects, which would be highly unusual...""",0,,,0,0,0
15,1318,3,0,"""I can see how the helmet could wash up on the island. And the scope -- maybe Mr. Dros lost it? But to seek this out would be *very* unusual behaviour for an arthropod.""",0,,,0,0,0
16,1318,395,0,Would it? Maybe it was simply curious.,0,,"SetVariableValue(""inventory.passport_empathy_curious"", true) --[[ Variable[ ]]",0,0,0
17,1318,391,0,A curious octopus would do something similar. Or even a cuttlefish.,0,,"SetVariableValue(""inventory.passport_encyclo_curious"", true) --[[ Variable[ ]]",0,0,0
18,1318,0,0,0,Continue(),,,1,0,0
19,1318,0,0,0,Continue(),"Variable[""inventory.passport_empathy_curious""]  or  Variable[""inventory.passport_encyclo_curious""]",,1,0,0
20,1318,0,0,0,Continue(),"(Variable[""inventory.passport_empathy_curious""]  or  Variable[""inventory.passport_encyclo_curious""]) == false",,1,0,0
21,1318,387,0,"""Perhaps it was curious? Like an octopus?""",0,,,0,0,0
22,1318,387,0,"""Perhaps it had a vendetta against our Miss Oranje?""",0,,,0,0,0
23,1318,3,0,"""An octopus belongs to a very different Class. It's not even an insect, it's a mollusc. But, yes -- I see your point.""",0,,,0,0,0
24,1318,3,0,"""Phasmids are not capable of holding grudges. Only humans and some tracking predators do that.""",0,,,0,0,0
25,1318,0,0,0,Continue(),,,1,0,0
26,1318,0,0,0,Continue(),,,1,0,0
27,1318,0,0,0,Continue(),"Variable[""XP.klaasjes_real_name""]",,1,0,0
28,1318,0,0,0,Continue(),"(Variable[""XP.klaasjes_real_name""]) == false",,1,0,0
29,1318,387,0,Look at the photo.,0,,,0,0,0
30,1318,360,0,"It's Klaasje. With short, black hair and glasses. She looks boyish, younger somehow.",0,,,0,0,0
31,1318,0,0,0,Continue(),,,1,0,0
32,1318,387,0,"""Katarzine Alasije was supposed to be her real name. She lied to us.""",0,,,0,0,0
33,1318,390,0,"Katarzine Alasije was supposed to be her *real* name. Where *Klaasje* comes from, remember? God dammit!",0,,,0,0,0
34,1318,0,0,0,Continue(),,,1,0,0
35,1318,0,0,0,Continue(),"Variable[""XP.detect_compromized_skillset""]",,1,0,0
36,1318,0,0,0,Continue(),"(Variable[""XP.detect_compromized_skillset""]) == false",,1,0,0
37,1318,397,0,I told you she kept lying to you. She's probably lying to someone else right now. In another city.,0,,,0,0,0
38,1318,387,0,"""Maybe this is her real passport? Not a fake? Because this is her real name.""",0,,,0,0,0
39,1318,3,0,"""Yes, somehow she managed to lie to us -- *one more time*. In a way she's still lying to us right now."" The lieutenant smiles.",0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
40,1318,3,0,"""No. She lied to us. Her so-called real name was not her real name. Somehow she's managed to lie to us about that too..."" He almost smiles.",0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
41,1318,0,0,0,Continue(),,,1,0,0
42,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
43,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
44,1318,397,0,I told you she kept on lying to you. She's probably lying to someone else right now -- another detective.,0,,,0,0,0
45,1318,0,0,0,0,,,1,0,0
46,1318,387,0,"""What's her *real* name then?""",0,"Variable[""inventory.passport_real_name_can_ask""]",,0,0,0
47,1318,3,0,"""I don't know. But it was not Katarzine Alasije. Or Annouk Meijer-Smit. Or Klaasje. Whoever she is -- when we get back I need to warn our holding cells. We need to double the security around her.""",0,,,0,0,0
48,1318,0,0,0,Continue(),,,1,0,0
49,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
50,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
51,1318,3,0,"""I don't know. But it's not Katarzine Alasije. Or Klaasje. Or Annouk Meijer-Smit. We didn't even scratch the surface with her, detective.""",0,,,0,0,0
52,1318,3,0,"He looks east. ""Perhaps it's better that we didn't arrest her. Who knows what hell she'd be raising in my district by now...""",0,,,0,0,0
53,1318,0,0,0,Continue(),,,1,0,0
54,1318,403,0,The winds are silent. The streets are empty of her. She is no longer in the city of Revachol.,0,,,0,0,0
55,1318,3,0,"""I don't know who Katarzine Alasije is, but it's safe to say it's not her either. In short: we got lied to, again. Good luck to whoever is questioning her in the 57th right now.""",0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
56,1318,0,0,0,Continue(),,,1,0,0
57,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
58,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
59,1318,3,0,"""I don't know who Katarzine Alasije is, but it's safe to say it's not her either. In short: we got lied to, again. In a way she's *still* lying to us..."" The lieutenant can't help but smile.",0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
60,1318,0,0,0,Continue(),,,1,0,0
61,1318,0,0,0,Continue(),,,1,0,0
62,1318,0,0,0,Continue(),,,1,0,0
63,1318,0,0,0,Continue(),IsKimHere(),,1,0,0
64,1318,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
65,1318,3,0,"""Klaasje's hidden documents..."" The lieutenant looks at it in your hands. ""From the empty buoy.""",0,,,0,0,0
66,1318,3,0,"""Klaasje's hidden documents..."" The lieutenant looks at it in your hands. ""That she said would be in a buoy on the coast.""",0,,,0,0,0
67,1318,0,0,0,Continue(),,,1,0,0
68,1318,0,0,0,Continue(),"Variable[""TASK.inspect_the_buoy_done""]",,1,0,0
69,1318,0,0,0,Continue(),"(Variable[""TASK.inspect_the_buoy_done""]) == false",,1,0,0
70,1318,0,0,0,Continue(),,,1,0,0
71,1318,0,0,0,Continue(),"Variable[""TASK.inspect_the_buoy_done""]",,1,0,0
72,1318,0,0,0,Continue(),"(Variable[""TASK.inspect_the_buoy_done""]) == false",,1,0,0
73,1318,390,0,Klaasje's hidden documents -- from the empty buoy.,0,,,0,0,0
74,1318,390,0,Klaasje's hidden documents. That she said would be in a buoy on the coast.,0,,,0,0,0
75,1318,0,0,0,Continue(),,,1,0,0
76,1318,0,0,0,Continue(),IsKimHere(),,1,0,0
77,1318,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
78,1318,18,0,"""Fuck if I know... maybe it's collecting shit? Like an octopus can get, like, curious?""",0,,,0,0,0
79,1318,0,0,0,Continue(),,,1,0,0
80,1318,0,0,0,Continue(),IsCunoInParty(),,1,0,0
81,1318,0,0,0,Continue(),(IsCunoInParty()) == false,,1,0,0
82,1318,360,0,"The woman on the photo does not reply. She looks at you with mysterious eyes, disguised as someone else.",0,,,0,0,0
83,1318,391,0,A curious octopus would do something similar. Or even a cuttlefish.,0,,,0,0,0
84,1318,391,0,A curious octopus sometimes collects things? Or a cuttlefish?,0,,,0,0,0
85,1318,0,0,0,Continue(),,,1,0,0
86,1318,0,0,0,Continue(),,,1,0,0
87,1318,0,0,0,Continue(),IsCunoInParty(),,1,0,0
88,1318,0,0,0,Continue(),(IsCunoInParty()) == false,,1,0,0
89,1318,18,0,"""Okay. So what? Loop Cuno in on this.""",0,,,0,0,0
90,1318,0,0,0,Continue(),,,1,0,0
91,1318,0,0,0,Continue(),IsKimHere(),,1,0,0
92,1318,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
93,1318,0,0,0,Continue(),,,1,0,0
94,1318,0,0,0,Continue(),"Variable[""XP.klaasjes_real_name""]",,1,0,0
95,1318,0,0,0,Continue(),"(Variable[""XP.klaasjes_real_name""]) == false",,1,0,0
96,1318,390,0,"Katarzine Alasije was supposed to be her *real* name. Where *Klaasje* comes from, remember? God dammit!",0,,,0,0,0
97,1318,387,0,"""It's not the name she said would be on here. I got lied to.""",0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
98,1318,0,0,0,Continue(),,,1,0,0
99,1318,0,0,0,Continue(),"Variable[""XP.detect_compromized_skillset""]",,1,0,0
100,1318,0,0,0,Continue(),"(Variable[""XP.detect_compromized_skillset""]) == false",,1,0,0
101,1318,397,0,I told you she kept lying to you. She's probably lying to someone else right now. In another city. She moves fast.,0,,,0,0,0
102,1318,0,0,0,Continue(),,,1,0,0
103,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
104,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
105,1318,397,0,I told you she kept on lying to you. She's probably lying to someone else right now -- another detective.,0,,,0,0,0
106,1318,0,0,0,0,,,1,0,0
107,1318,387,0,"""She told me it was her real name -- and it isn't this. It isn't even the name she said would be on here...""",0,,,0,0,0
108,1318,387,0,"""Never mind.""",0,,,0,0,0
109,1318,18,0,"""Cool. Got lied to. Double-lied to. I get it. You cops need the Cuno on stuff like this. No one lies to the Cuno."" He nods, with a stern and serious expression.",0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
110,1318,18,0,"""Yeah -- okay. *Don't* loop Cuno in. Leave the Cuno in the dark. Fine."" He pretends he doesn't care.",0,,,0,0,0
111,1318,0,0,0,Continue(),,,1,0,0
112,1318,0,0,0,Continue(),,,1,0,0
113,1318,408,0,She said the false passport would be for *Annouk Meijer-Smit*...,0,,,0,0,0
114,1318,0,0,0,Continue(),,,1,0,0
115,1318,360,0,And not *Annouk Meijer-Smit*. Like she told you. Annouk -- Meijer -- Smit. Remember? You got lied to. Again.,0,,"XPMinorSetBool(""XP.klaasje_passport_lie"")--[[ Variable[ ]]",0,0,0
116,1318,0,0,0,Continue(),,,1,0,0
117,1318,0,0,0,Continue(),"Variable[""XP.klaasjes_real_name""]",,1,0,0
118,1318,0,0,0,Continue(),"(Variable[""XP.klaasjes_real_name""]) == false",,1,0,0
119,1318,0,0,0,Continue(),,,1,0,0
120,1318,397,0,I told you she kept on lying to you. She's probably lying to someone else right now -- another detective.,0,,,0,0,0
121,1318,390,0,"Even worse -- *Katarzine Alasije* was supposed to be her *real* name. Where *Klaasje* comes from, remember? God dammit!",0,,,0,0,0
122,1318,0,0,0,Continue(),,,1,0,0
123,1318,0,0,0,Continue(),"Variable[""XP.detect_compromized_skillset""]",,1,0,0
124,1318,0,0,0,Continue(),"(Variable[""XP.detect_compromized_skillset""]) == false",,1,0,0
125,1318,397,0,I told you she kept lying to you. She's probably lying to someone else right now. In another city. She moves fast.,0,,,0,0,0
126,1318,0,0,0,Continue(),,,1,0,0
127,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
128,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
129,1318,0,0,0,Continue(),,,1,0,0
130,1318,0,0,0,Continue(),,,1,0,0
131,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
132,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
133,1318,0,0,0,Continue(),,,1,0,0
134,1318,0,0,0,Continue(),IsCunoInParty(),,1,0,0
135,1318,0,0,0,Continue(),(IsCunoInParty()) == false,,1,0,0
136,1318,393,0,"This Katarzine Alasije -- it's safe to say it's not her either. In short: you got lied to, sire. Maybe it's best we let her go -- at least we don't have to question her again.",0,,,0,0,0
137,1318,393,0,"This Katarzine Alasije -- it's safe to say it's not her either. In short: you got lied to, sire. Good luck to whoever is questioning her in the 57th right now.",0,,,0,0,0
138,1318,0,0,0,Continue(),,,1,0,0
139,1318,0,0,0,Continue(),IsKimHere(),,1,0,0
140,1318,0,0,0,Continue(),(IsKimHere()) == false,,1,0,0
141,1318,0,0,0,Continue(),,,1,0,0
142,1318,0,0,0,Continue(),IsCunoInParty(),,1,0,0
143,1318,0,0,0,Continue(),(IsCunoInParty()) == false,,1,0,0
144,1318,18,0,"""Cuno's gonna say it's *not* any of the things you *think* it is. Cuno'd have to get deep into this shit, but whatever it is -- you got played here. That's for sure.""",0,,,0,0,0
145,1318,403,0,The winds are silent. The streets are empty of her. She is no longer in the city of Revachol.,0,,,0,0,0
146,1318,360,0,The girl on the passport looks at you with no answer. She is not Katarzine Alasije. Or Annouk Meijer-Smit. *Or* Klaasje. That much is sure.,0,,,0,0,0
147,1318,409,0,Precinct 57 needs to double the security around her.,0,,,0,0,0
148,1318,0,0,0,Continue(),,,1,0,0
149,1318,0,0,0,Continue(),"Variable[""TASK.arrest_klaasje_done""]",,1,0,0
150,1318,0,0,0,Continue(),"(Variable[""TASK.arrest_klaasje_done""]) == false",,1,0,0
151,1318,0,0,0,Continue(),,,1,0,0
152,1318,0,0,0,Continue(),,,1,0,0
153,1318,0,0,0,Continue(),"CheckItem(""deserter_scope"")  or  CheckItem(""hat_t500"")",,1,0,0
154,1318,0,0,0,Continue(),"(CheckItem(""deserter_scope"")  or  CheckItem(""hat_t500"")) == false",,1,0,0
155,1318,395,0,An old photo. Before life came and did what it does.,0,,,0,0,0
156,1318,3,0,"""Like a magpie?"" He looks around. ""What a coincidence. Then it would also have *collected* the other objects, which would be highly unusual...""",0,,,0,0,0
157,1318,392,0,"By now, the lieutenant has accepted your unusual methods.",0,,,0,0,0
0,1319,0,0,0,Continue(),,,0,0,0
1,1319,0,0,0,Continue(),,,1,0,0
2,1319,387,15,"""The corpse in ceramic armour, hanging behind the Whirling-in-Rags. Did you shoot him?""",0,,,0,0,0
3,1319,15,0,"""*What*?""",0,,,0,0,0
4,1319,387,15,"""He was sent to protect fair, just, beautiful corporate interests in an ugly labour dispute. He was murdered.""",0,,"ReputationGrows(""ultraliberal"")",0,0,0
5,1319,387,15,"""He died in the arms of a lover, guarding her *and* the fragile, beautiful corporate interests of Wild Pines against militant labour.""",0,"IsTHCPresent(""ultraliberal"")","ReputationGrows(""ultraliberal"")",0,0,0
6,1319,387,15,"""I've said enough. Did you kill him?""",0,,,0,0,0
7,1319,387,15,"""A beautiful, strong man sent here by the honourable private military company Krenel.""",0,"Variable[""tc.crenel""] == true",,0,0,0
8,1319,15,0,"""Are you being *clever*? What is this socially abhorrent joke?""",0,,,0,0,0
9,1319,387,15,"""The fascist death squad who took a bullet in the mouth on the night of March 4th.""",0,,,0,0,0
10,1319,0,15,0,Continue(),,,1,0,0
11,1319,0,15,0,Continue(),IsKimHere(),,1,0,0
12,1319,0,15,0,Continue(),(IsKimHere()) == false,,1,0,0
13,1319,3,15,"""Watch your mouth, Mr. Dros."" The lieutenant squeezes the handle of his pistol.",0,,,0,0,0
14,1319,0,0,0,0,,,1,0,0
15,1319,387,15,"""I'm absolutely sincere. Now, did you use that rifle to shoot him?""",0,,,0,0,0
16,1319,387,15,"""Okay, I mean the paramilitary death squad.""",0,,,0,0,0
17,1319,15,0,"""The worm, there?"" He spits southward, toward the coast. ""In the monster-armour?""",0,,,0,0,0
18,1319,387,15,Nod.,0,,,0,0,0
19,1319,387,15,Say nothing.,0,,,0,0,0
20,1319,0,0,0,0,,,1,0,0
21,1319,387,15,"""You know who I mean.""",0,,,0,0,0
22,1319,387,15,"""His name was Ellis Kortenaer. He was part of a security detail here in Martinaise.""",0,"Variable[""tc.lely_is_ellis_kortenaer""] == true  or  Variable[""tc.name_lely""]",,0,0,1
23,1319,15,0,"""I've used it for killing people.""",0,,,0,0,0
24,1319,3,15,"""Killing people?""",0,,,0,0,0
25,1319,15,0,"""It's a gun. That's what they're for. You want a moralist euphemism -- defending your family and your property? I haven't done that.""",0,,,0,0,0
26,1319,15,0,"""I've used it to kill people.""",0,,,0,0,0
27,1319,3,15,"""Interesting."" The lieutenant nods. ""During, or *after* the War?""",0,,,0,0,0
28,1319,0,15,0,Continue(),,,1,0,0
29,1319,0,15,0,Continue(),IsKimHere(),,1,0,0
30,1319,0,15,0,Continue(),(IsKimHere()) == false,,1,0,0
31,1319,15,0,"""There is no *after* the war."" He shakes his head and smiles, his teeth rotten black: ""Class war is never over.""",0,,,0,0,0
32,1319,390,15,"So he's continued killing *after* hostilities ended. Okay, okay...",0,,,0,0,0
33,1319,387,15,"""And this has been during, or *after* the War?""",0,,,0,0,0
34,1319,387,15,"""So you're saying you killed people, *after* active fighting stopped?""",0,,,0,0,0
35,1319,408,15,"This is it. You can feel it, like battery acid on the tip of your tongue -- something you haven't felt in a while, but...",0,,"SetVariableValue(""seafort.deserter_reaction_you_can_feel_it"", true) --[[ Variable[ ]]",0,0,0
36,1319,0,15,0,Continue(),,,1,0,0
37,1319,0,15,0,Continue(),"Variable[""seafort.deserter_reaction_you_can_feel_it""]",,1,0,0
38,1319,0,15,0,Continue(),"(Variable[""seafort.deserter_reaction_you_can_feel_it""]) == false",,1,0,0
39,1319,0,0,0,0,,,1,0,0
40,1319,387,15,But what?,0,,,0,0,0
41,1319,387,15,No time!,0,,,0,0,0
42,1319,408,15,This is what you *live* for. This is *the shit*.,0,,,0,0,0
43,1319,405,15,The great serotonin jackpot.,0,,,0,0,0
44,1319,408,15,"Of course, you're on the trail now, move in...",0,,,0,0,0
45,1319,406,15,... for the kill.,0,,"SetVariableValue(""seafort.deserter_hl_for_the_kill"", true) --[[ Variable[ ]]",0,0,0
46,1319,15,0,"""What have I used it for..."" He looks you dead in the eye: ""I've used it for *killing people*.""",0,,,0,0,0
47,1319,0,15,0,Continue(),,,1,0,0
48,1319,0,15,0,Continue(),"Variable[""seafort.deserter_who_are_you_hub_got""]",,1,0,0
49,1319,0,15,0,Continue(),"(Variable[""seafort.deserter_who_are_you_hub_got""]) == false",,1,0,0
50,1319,15,0,No reply. His leg twitches.,0,,"SetVariableValue(""seafort.deserter_no_reply_to_gun_use"", true) --[[ Variable[ ]]",0,0,0
51,1319,406,15,"Here we go! A trail of blood, the lieutenant smells it too...",0,,,0,0,0
52,1319,0,15,0,Continue(),,,1,0,0
53,1319,0,15,0,Continue(),IsKimHere(),,1,0,0
54,1319,0,15,0,Continue(),(IsKimHere()) == false,,1,0,0
55,1319,406,15,Here we go! A trail of blood.,0,,,0,0,0
56,1319,0,15,0,Continue(),,,1,0,0
57,1319,0,15,0,Continue(),IsCunoInParty(),,1,0,0
58,1319,0,15,0,Continue(),(IsCunoInParty()) == false,,1,0,0
59,1319,413,15,You can smell it.,0,,,0,0,0
60,1319,413,15,Even the kid can smell it...,0,,,0,0,0
61,1319,18,15,"""Killing people? Like straight *offin'* them?""",0,,,0,0,0
62,1319,387,15,"""Killing people?""",0,,,0,0,0
63,1319,387,15,"""You've done a lot of that?""",0,,,0,0,0
64,1319,387,15,"""Nice and honest...""",0,,,0,0,0
65,1319,399,15,You need to *contextualize* it for him first. Turn the key elsewhere -- the lock is here. It's here.,0,,,0,0,0
66,1319,392,15,He sounds like he hasn't gotten to speak to another human being in a long time. Especially about politics. That's what you should do first.,0,,,0,0,0
67,1319,411,15,You went in too fast. Over-eager.,0,,,0,0,0
68,1319,0,15,0,Continue(),,,1,0,0
69,1319,0,15,0,Continue(),IsCunoInParty(),,1,0,0
70,1319,0,15,0,Continue(),(IsCunoInParty()) == false,,1,0,0
71,1319,0,0,0,0,,,1,0,0
72,1319,390,15,THE SOLUTION.,0,,"SetVariableValue(""seafort.deserter_logic_the_solution"", true) ; HealVolition(1)--[[ Variable[ ]]",0,0,0
73,1319,15,0,"""The who now?"" He leans in and cups his ear.",0,,,0,0,0
74,1319,393,15,"He heard you. He just wants to hear you say it again. This is dramatic flare on his part... Right choice, we're in! Do it, sire!",0,,"SetVariableValue(""seafort.deserter_drama_youre_in"", true) --[[ Variable[ ]]",0,0,0
75,1319,387,15,"""Did you use that gun to shoot and kill the mercenary on the coast?""",0,,,0,0,1
76,1319,392,15,"Go in straight, no euphemisms, he doesn't like those...",0,,"SetVariableValue(""seafort.deserter_rhet_go_in_straight"", true) --[[ Variable[ ]]",0,0,0
77,1319,407,15,"Be careful now, slow and steady does it. Make him repeat it first.",0,,"SetVariableValue(""seafort.deserter_handeye_careful_and_steady"", true) --[[ Variable[ ]]",0,0,0
78,1319,0,15,0,Continue(),,,1,0,0
79,1319,0,15,0,Continue(),"Variable[""seafort.deserter_rhet_go_in_straight""]",,1,0,0
80,1319,0,15,0,Continue(),"(Variable[""seafort.deserter_rhet_go_in_straight""]) == false",,1,0,0
81,1319,407,15,"No-no. Be careful now, slow and steady does it. Make him repeat it first.",0,,"SetVariableValue(""seafort.deserter_handeye_careful_and_steady"", true) --[[ Variable[ ]]",0,0,0
82,1319,396,15,"Strangely... like a puppet on a string. There's something off, you feel it. This was the right question. You just...",0,,,0,0,0
83,1319,15,0,"""What did I just say..."" He keeps shaking his head, erratically suddenly. He brushes something out of his eye...",0,,,0,0,0
84,1319,0,15,0,Continue(),,,1,0,0
85,1319,0,15,0,Continue(),"Variable[""seafort.deserter_rhet_go_in_straight""]",,1,0,0
86,1319,0,15,0,Continue(),"(Variable[""seafort.deserter_rhet_go_in_straight""]) == false",,1,0,0
87,1319,392,15,What did *I* just tell you? Don't drop the ball now...,0,,,0,0,0
88,1319,0,15,0,Continue(),,,1,0,0
89,1319,0,15,0,Continue(),"Variable[""seafort.deserter_handeye_careful_and_steady""]",,1,0,0
90,1319,0,15,0,Continue(),"(Variable[""seafort.deserter_handeye_careful_and_steady""]) == false",,1,0,0
91,1319,407,15,"Oh no, you were wrong. Don't listen to your *hands* for god's sake, you're too close...",0,,,0,0,0
92,1319,0,0,0,Continue(),,,1,0,0
93,1319,387,15,"""I know you *want* to tell me -- have you killed anyone with that gun in the last week or two?""",0,,,0,0,0
94,1319,399,15,"Don't mess this up, remember -- he *wants* to tell you. Get personal.",0,,"SetVariableValue(""seafort.deserter_sugg_get_personal"", true) --[[ Variable[ ]]",0,0,0
95,1319,387,15,Wait -- so which one do I say then?,0,,,0,0,0
96,1319,15,0,"Nothing comes to you. Silence, his black eyes look at you.",0,,,0,0,0
97,1319,403,15,"And in them -- a chill, like electricity running up your spine. Crawling into your skull:",0,,"SetVariableValue(""seafort.deserter_shivers_chill"", true) --[[ Variable[ ]]",0,0,0
98,1319,403,15,ALL IS NOT AS IT SEEMS.,0,,,0,0,0
99,1319,0,15,0,Continue(),,,1,0,0
100,1319,0,15,0,Continue(),"Variable[""seafort.deserter_shivers_chill""]",,1,0,0
101,1319,0,15,0,Continue(),"(Variable[""seafort.deserter_shivers_chill""]) == false",,1,0,0
102,1319,0,0,0,Continue(),,,1,0,0
103,1319,387,15,What?,0,,,0,0,0
104,1319,387,15,Brush it off.,0,,,0,0,0
